"subject" "activity" "mean_of_fBodyAccJerk_mean_X" "mean_of_fBodyAccJerk_mean_Y" "mean_of_fBodyAccJerk_mean_Z" "mean_of_fBodyAccJerk_std_X" "mean_of_fBodyAccJerk_std_Y" "mean_of_fBodyAccJerk_std_Z" "mean_of_fBodyAccMag_mean" "mean_of_fBodyAccMag_std" "mean_of_fBodyAcc_mean_X" "mean_of_fBodyAcc_mean_Y" "mean_of_fBodyAcc_mean_Z" "mean_of_fBodyAcc_std_X" "mean_of_fBodyAcc_std_Y" "mean_of_fBodyAcc_std_Z" "mean_of_fBodyBodyAccJerkMag_mean" "mean_of_fBodyBodyAccJerkMag_std" "mean_of_fBodyBodyGyroJerkMag_mean" "mean_of_fBodyBodyGyroJerkMag_std" "mean_of_fBodyBodyGyroMag_mean" "mean_of_fBodyBodyGyroMag_std" "mean_of_fBodyGyro_mean_X" "mean_of_fBodyGyro_mean_Y" "mean_of_fBodyGyro_mean_Z" "mean_of_fBodyGyro_std_X" "mean_of_fBodyGyro_std_Y" "mean_of_fBodyGyro_std_Z" "mean_of_tBodyAccJerkMag_mean" "mean_of_tBodyAccJerkMag_std" "mean_of_tBodyAccJerk_mean_X" "mean_of_tBodyAccJerk_mean_Y" "mean_of_tBodyAccJerk_mean_Z" "mean_of_tBodyAccJerk_std_X" "mean_of_tBodyAccJerk_std_Y" "mean_of_tBodyAccJerk_std_Z" "mean_of_tBodyAccMag_mean" "mean_of_tBodyAccMag_std" "mean_of_tBodyAcc_mean_X" "mean_of_tBodyAcc_mean_Y" "mean_of_tBodyAcc_mean_Z" "mean_of_tBodyAcc_std_X" "mean_of_tBodyAcc_std_Y" "mean_of_tBodyAcc_std_Z" "mean_of_tBodyGyroJerkMag_mean" "mean_of_tBodyGyroJerkMag_std" "mean_of_tBodyGyroJerk_mean_X" "mean_of_tBodyGyroJerk_mean_Y" "mean_of_tBodyGyroJerk_mean_Z" "mean_of_tBodyGyroJerk_std_X" "mean_of_tBodyGyroJerk_std_Y" "mean_of_tBodyGyroJerk_std_Z" "mean_of_tBodyGyroMag_mean" "mean_of_tBodyGyroMag_std" "mean_of_tBodyGyro_mean_X" "mean_of_tBodyGyro_mean_Y" "mean_of_tBodyGyro_mean_Z" "mean_of_tBodyGyro_std_X" "mean_of_tBodyGyro_std_Y" "mean_of_tBodyGyro_std_Z" "mean_of_tGravityAccMag_mean" "mean_of_tGravityAccMag_std" "mean_of_tGravityAcc_mean_X" "mean_of_tGravityAcc_mean_Y" "mean_of_tGravityAcc_mean_Z" "mean_of_tGravityAcc_std_X" "mean_of_tGravityAcc_std_Y" "mean_of_tGravityAcc_std_Z"
"2" "SITTING" -0.818329247782609 -0.81707769268913 -0.806454285365217 -0.802584754686957 -0.770990571382609 -0.759803021915217 -0.789981510584783 -0.825342418304348 -0.807002971728261 -0.816736587086957 -0.791415952745652 -0.799182541558696 -0.800114786567391 -0.820472537347826 -0.826300752586957 -0.801051673934783 -0.773810408519565 -0.775285597478478 -0.803293195613043 -0.800004416326087 -0.795951916936957 -0.814128814328261 -0.776080626493478 -0.779205147391304 -0.790048822347826 -0.801895925826087 -0.780306086617391 -0.733307806954348 -0.799923529495652 -0.79355924676087 -0.776957317391304 -0.755201916858043 -0.738281213082609 -0.753666073752174 -0.778666493195652 -0.763205922944348 -0.80400897251087 -0.798336558223913 -0.805155713956522 -0.803374297326087 -0.790510403571739 -0.806682845586957 -0.794611644842826 -0.805794369363043 -0.783408105602391 -0.803212158621739 -0.827732405021739 -0.823931986372609 -0.819092168506522 -0.797415670086956 -0.749862465160739 -0.773253266993044 -0.775210437028261 -0.803448415867391 -0.798674837017391 -0.800173310217391 -0.802187564195652 -0.786927976632609 -0.752730034523913 -0.797058501104348 -0.83187938673913 -0.812257790630435 -0.802441542528261 -0.81599653873913 -0.796248355195652 -0.789376399847826
"2" "STANDING" -0.810572205722222 -0.793842956537037 -0.793596014127778 -0.774371132740741 -0.781066896703704 -0.782944280388889 -0.79167619612963 -0.794818717433333 -0.808576594037037 -0.796146260685185 -0.822311747533333 -0.80908705502963 -0.805413542238889 -0.80551694977037 -0.787390932648148 -0.809547185614815 -0.825939934537037 -0.818335447425926 -0.827166855444444 -0.8248918661 -0.780378463446296 -0.78419804487037 -0.778521969703704 -0.776237906714815 -0.768235919325926 -0.767862051212963 -0.804519331018518 -0.805596879111296 -0.763406409037037 -0.799274051187037 -0.806861631222222 -0.827345406774074 -0.821543174625926 -0.82629113947963 -0.761939353 -0.758349059981481 -0.82211680187037 -0.79011709587037 -0.794952218118519 -0.795995577777778 -0.7898899536 -0.78826536627037 -0.806369017425926 -0.807682465705556 -0.81245446092037 -0.79191433997037 -0.792550744764815 -0.774651714122222 -0.749183941985185 -0.767536269801852 -0.80791305337963 -0.805752622111111 -0.828512743388889 -0.828567186574074 -0.822972703192593 -0.822187509388889 -0.824151388464815 -0.829062491209259 -0.78713604137963 -0.778547327425926 -0.761981250902407 -0.773028577796296 -0.757061113740741 -0.745517150259259 -0.765313195716667 -0.773523693187037
"2" "WALKING" -0.394586684508475 -0.383291440525424 -0.382009387028814 -0.367218759288136 -0.338682325654237 -0.37445389621017 -0.36045383259322 -0.376168032367797 -0.363564277383051 -0.365536787128814 -0.369132946116949 -0.36756402220339 -0.370328225491525 -0.37268950289661 -0.35990891400339 -0.342243139045763 -0.303644606316949 -0.364193836474576 -0.348425513355932 -0.312090958461017 -0.362698521728814 -0.358577961 -0.372649968644068 -0.364004302864407 -0.34876055466339 -0.339513218991525 -0.40351227161017 -0.374141503008475 -0.380506131050847 -0.363267106813559 -0.348282585032203 -0.364256718894915 -0.338171259361864 -0.330314426574576 -0.381405751152542 -0.388819245474576 -0.353900810085593 -0.348431335893559 -0.338263285194915 -0.349390239423729 -0.354432252830508 -0.379913786050847 -0.382378384115254 -0.367592789186441 -0.404052558720339 -0.413375676444068 -0.415350507271186 -0.403514612830508 -0.404259814 -0.383939584813559 -0.34276846898983 -0.371677565288136 -0.373888864067797 -0.386857874440678 -0.37020547079661 -0.376783127898305 -0.385042889677966 -0.393327631559322 -0.389645868620339 -0.388107522237288 -0.38320072638983 -0.386340436772881 -0.376396858050847 -0.370280806344068 -0.341278424355932 -0.350549078898305
"2" "WALKING_DOWNSTAIRS" -0.110250002340426 -0.12125630712766 -0.156066411091489 -0.16527911483617 -0.142692075140426 -0.127840864212766 -0.120018015510638 -0.104175631638298 -0.115264353308511 -0.1345661839 -0.12590215954617 -0.133695202978723 -0.0909798193702128 -0.118181759085106 -0.0921554521212766 -0.121395491531915 -0.125643219893617 -0.119821160531915 -0.136140743106383 -0.0792596941489362 -0.111136628787234 -0.115917251659574 -0.118018548719149 -0.116038081557447 -0.116991582042553 -0.116134210617021 -0.105175069587234 -0.113690486914894 -0.161948664065957 -0.150183802193617 -0.163965869565957 -0.112342350612766 -0.173064653274468 -0.164947991765957 -0.145594068829787 -0.139111198240426 -0.140947910712766 -0.187098266202128 -0.158393745908511 -0.166812344851064 -0.153852284084468 -0.145676756234043 -0.0879401225744681 -0.115469449261702 -0.123190879110638 -0.0995968787468085 -0.0912721471489362 -0.121945098546809 -0.135641008508511 -0.131505830910638 -0.141498267623404 -0.123113678678723 -0.162182942048936 -0.127449803525532 -0.131795046865957 -0.117369871517021 -0.143413530276596 -0.125779818642553 -0.0983049410638298 -0.127698339729787 -0.136263145659574 -0.139349455812766 -0.130991998606383 -0.13362427493617 -0.183186794987234 -0.178327045857447
"2" "WALKING_UPSTAIRS" -0.321283935608333 -0.333594828658333 -0.298725378639583 -0.306046249827083 -0.304100382708333 -0.3014152435 -0.325447811395833 -0.34682390315 -0.314173154875 -0.318751605995833 -0.318227061752083 -0.3101001354375 -0.358121573458333 -0.375309619645833 -0.288178661520833 -0.313177688770833 -0.32825641925 -0.318618312110417 -0.3252789445 -0.325716720670833 -0.302660057629167 -0.33631332733125 -0.320694845983333 -0.282387114537917 -0.2869652614875 -0.306211954333333 -0.323764495645417 -0.329497806204167 -0.308309802008333 -0.3102883144625 -0.315152739333333 -0.308105300770833 -0.3061034652125 -0.3095825065625 -0.259268606064583 -0.318504935139583 -0.322454328620833 -0.29709644125 -0.301213599791667 -0.304717065083333 -0.291079178827083 -0.31470380075 -0.319843686979167 -0.329142380102083 -0.314947774497917 -0.323457589972917 -0.328967778220833 -0.287286219804167 -0.301231719308333 -0.274787601333333 -0.311558562466667 -0.323552878270833 -0.3026715116875 -0.284467594375 -0.273641378521042 -0.309706456479167 -0.298755293416667 -0.316794426622917 -0.2885038869875 -0.28060915295 -0.359778015208333 -0.341973479685417 -0.338384747304167 -0.33234252774375 -0.311902853583333 -0.319131861625
"20" "LAYING" -0.823636667447059 -0.799678722588235 -0.797513174782353 -0.774539243735294 -0.7866870672 -0.760710754161765 -0.730265670441177 -0.722374763461765 -0.766823303248529 -0.746948746864706 -0.774222800151471 -0.792152630030882 -0.783604594154412 -0.796960266073529 -0.718827055202941 -0.716613148082206 -0.765225283689706 -0.791926323970588 -0.721340399547206 -0.744329185025 -0.753368663720588 -0.774710106154412 -0.767867141823529 -0.776033286517647 -0.753954459691176 -0.741249292219118 -0.757518319570588 -0.754644317323529 -0.725046708686765 -0.726536810580882 -0.709641852155882 -0.742226963382647 -0.766128241897059 -0.76523695375 -0.765313148055882 -0.77289635021025 -0.791581118297794 -0.790813733875 -0.794744236354412 -0.806185137960294 -0.804387799517647 -0.816689032514706 -0.747119547388235 -0.746539048852941 -0.820222893242647 -0.817915237855882 -0.830679638679412 -0.839226694797059 -0.805613021485294 -0.782559705558823 -0.756940290323529 -0.750878995117647 -0.770491612766177 -0.775880553272059 -0.760377486411765 -0.784276448533824 -0.796306519998382 -0.820000449470588 -0.760632529135294 -0.742527324186765 -0.815152931810294 -0.817249704602941 -0.789070372863235 -0.779055309538235 -0.752870133589706 -0.749647090288235
"20" "SITTING" -0.750959204848485 -0.751544829331818 -0.772186497230303 -0.790677922336364 -0.775648171060606 -0.78276900364697 -0.822455468180303 -0.829621348927273 -0.783990663424242 -0.790637874921212 -0.790017448787879 -0.760554360807576 -0.763096472760606 -0.744704473259091 -0.829388843357576 -0.833087434407576 -0.797128432678788 -0.771131247 -0.821438400469697 -0.824269678184849 -0.781662794351515 -0.787253560712121 -0.786201385124091 -0.774715450601515 -0.787833750930303 -0.804929441969697 -0.806298716437879 -0.796060721930303 -0.8195919035 -0.810725426792424 -0.823073181477273 -0.81239738195303 -0.787746210983333 -0.787212178424242 -0.781425493846364 -0.786999793540909 -0.755301681229318 -0.768926252921212 -0.767923564780303 -0.755447626 -0.743829365727273 -0.746578257131818 -0.808018567445455 -0.805890844609091 -0.745437011751515 -0.742954075 -0.729856731225758 -0.749455785621212 -0.7678852544 -0.783346949159091 -0.794299082863636 -0.803034235521212 -0.789614655548485 -0.781883927 -0.771155870654545 -0.771689944106061 -0.760019799848485 -0.748494572198485 -0.794528438856061 -0.795811007021212 -0.743397953895455 -0.742741687289394 -0.758821944684849 -0.793666276963636 -0.798083749330303 -0.817410190330303
"20" "STANDING" -0.802154246393288 -0.799808936150685 -0.783840054326027 -0.78436973156137 -0.767676821780822 -0.744819586164384 -0.731255640391781 -0.731496984624658 -0.758568995957534 -0.755336707012329 -0.763532624449315 -0.787647902319178 -0.78208885640137 -0.788018427543836 -0.735009206465753 -0.735467955534247 -0.770473431317808 -0.778391064565753 -0.746330386145206 -0.75333457323726 -0.733629191113699 -0.72196478709589 -0.727926980123288 -0.738853165961233 -0.734029671434247 -0.729538520252055 -0.714257083284932 -0.717203017743836 -0.712568193116438 -0.721143548269863 -0.715368221473973 -0.721698257806849 -0.743947810027397 -0.741698038593151 -0.767375343561644 -0.744462477231507 -0.789222822025342 -0.789646178835616 -0.791140704326027 -0.802180916219178 -0.777720658891726 -0.757286859160274 -0.737070899770274 -0.745832080087671 -0.794296438035616 -0.773313409620548 -0.787312090189041 -0.784799003875343 -0.778960222575342 -0.76594439230137 -0.732733710357534 -0.729993072246575 -0.758513501219178 -0.770567510767123 -0.771344174428767 -0.778520699256164 -0.79133570960274 -0.802312670546575 -0.724449850477808 -0.721882845920548 -0.754895204280822 -0.755232998886301 -0.751313939794521 -0.750038540090411 -0.73958428559452 -0.722473078019178
"20" "WALKING" -0.149693470676471 -0.163128263011765 -0.155215826019608 -0.136984622235294 -0.144872976219608 -0.150612989588235 -0.143400869088235 -0.127879943441176 -0.16700420945098 -0.174231925292157 -0.142916754492157 -0.134534323782353 -0.133883910078431 -0.121094965515098 -0.102586611898039 -0.0969907071137255 -0.104970512417647 -0.0999770223039216 -0.0837462883727451 -0.106860965896078 -0.147505866098039 -0.134252957486274 -0.132839724170588 -0.117784967581176 -0.148156576056863 -0.148788817019608 -0.147003222082353 -0.110359851627451 -0.140940686237255 -0.18505552834902 -0.163709613862745 -0.140472809529412 -0.152297204588235 -0.148846810882353 -0.143546984705882 -0.146315489215686 -0.101461818860392 -0.129695134133333 -0.0970654461215686 -0.118772378790196 -0.142657746080392 -0.10974867135098 -0.148023046417647 -0.160988581470588 -0.114923163039216 -0.119758637019608 -0.140293043548235 -0.141604487743137 -0.163289063617647 -0.170863205960784 -0.125183491 -0.157829586862745 -0.153824098652941 -0.166278307137255 -0.176525790009804 -0.143396970770588 -0.124754328286275 -0.136993217490196 -0.141051460776471 -0.159853419898039 -0.118018633201961 -0.13724383472549 -0.154481946878431 -0.16844137664902 -0.165255719987059 -0.133526112417647
"20" "WALKING_DOWNSTAIRS" -0.0829146235888889 -0.0289237554977778 -0.0457442829355556 -0.0694346087626667 -0.0646932816044444 -0.0970330839333333 -0.0316219368888889 -0.0737764609 -0.100780197384444 -0.0583372582933333 -0.0913807594222222 -0.0644160580666667 -0.0835153420733333 -0.0785502979466667 -0.106636584235556 -0.14409800716 -0.107507233655556 -0.0812956481311111 -0.0863578180666667 -0.0907209287288889 -0.085473113488 -0.0572879039608889 -0.0794546654197778 -0.0317849011555556 -0.0225156874311111 -0.0430517888977778 -0.144857629818444 -0.13695606386 -0.0598636267977778 -0.0800634241486667 -0.0243151206 -0.07116480918 -0.0268016651477778 -0.000737199757777779 -0.07443793652 -0.0990616742288889 -0.0781302066555555 -0.0581644362333333 -0.0824114096622222 -0.0776754950333333 -0.0873918896666667 -0.111784586444444 -0.0844818096666667 -0.103958418222222 -0.0493353387131111 -0.0911869768106667 -0.0698497939333333 -0.0663354366222222 -0.0876194122888889 -0.0586644030695556 -0.0588119406466667 -0.0783297813333333 -0.0408081478444444 -0.0225596430044444 -0.00284974653333334 -0.0269734595088889 -0.0322911049266667 -0.0599273526577778 -0.112800478017778 -0.130643631111111 -0.0553553522888889 -0.0394313677777778 -0.0938753393177778 -0.0377706907155556 -0.0220802179111111 -0.0361527800422222
"20" "WALKING_UPSTAIRS" -0.223332682772549 -0.210017177880392 -0.241579082850784 -0.247755880254902 -0.238422231123529 -0.233872752872549 -0.262247996092157 -0.23851471755098 -0.227675076921569 -0.203425818968627 -0.193677667260784 -0.217057145682353 -0.212831594943137 -0.232360142862745 -0.251648590098039 -0.209560629 -0.265524948486275 -0.240163356235294 -0.240195512258824 -0.259660880919608 -0.219354518280392 -0.241525272607843 -0.23023331 -0.252469877176471 -0.273933756976471 -0.274796914958824 -0.234082847352941 -0.242426461721569 -0.24733998345098 -0.240021819294118 -0.233253225766667 -0.23766956427451 -0.229217234254902 -0.266804870160784 -0.250020440137255 -0.238514619921569 -0.267599121832353 -0.25878595927451 -0.230796159047059 -0.217757718264706 -0.251387640431373 -0.227626171564706 -0.242532281994118 -0.251018718227451 -0.242073354117647 -0.243274288011765 -0.260371355686275 -0.319705569986275 -0.273429581368235 -0.262097828405882 -0.271984027803922 -0.264108437760784 -0.295294730901961 -0.294925592745098 -0.256672918927451 -0.278270839352941 -0.265363580665686 -0.262668522117647 -0.211001502078431 -0.23815506607451 -0.233739881294118 -0.261645391919608 -0.26041202372549 -0.250270134633333 -0.268025919480392 -0.251755125845882
"21" "LAYING" -0.762196138376667 -0.761784776255556 -0.753861692632222 -0.763524614941778 -0.764153577862222 -0.748293296716667 -0.766709394155556 -0.729654732042222 -0.7433504387 -0.748874660421556 -0.747336538788889 -0.748988763025556 -0.756753431573333 -0.764993678838889 -0.7297376919 -0.729766283781111 -0.770062509123333 -0.789481153632222 -0.738849728291111 -0.766773667594556 -0.758816094466667 -0.747795481696667 -0.761151186366667 -0.761541251308889 -0.760564189724444 -0.770084142498889 -0.770733091993333 -0.804659549644444 -0.763173410204778 -0.749263806643111 -0.764278590033333 -0.784047914771111 -0.810302017577778 -0.824267371828889 -0.784675277583333 -0.765934049822222 -0.7689872727525 -0.770861445208889 -0.770873461102222 -0.763345840800889 -0.768149725955556 -0.763391034537111 -0.773783070133333 -0.755589637688889 -0.771387962733333 -0.77304576072 -0.778753451844444 -0.774041489701111 -0.766683192028889 -0.754807923098889 -0.804169907313333 -0.793685220611111 -0.815744409922222 -0.773819393962222 -0.779502317333333 -0.777196943802222 -0.78057613356 -0.776956458548889 -0.748551085728889 -0.77158893238 -0.77269109549 -0.764554654416667 -0.78269869431 -0.770165808193333 -0.788838563078889 -0.783235734811111
"21" "SITTING" -0.824364680152941 -0.808379639217647 -0.79056376688 -0.793456475172941 -0.794490540227059 -0.782956575899694 -0.804273729670588 -0.822789256282353 -0.841398662426706 -0.821425007288235 -0.821435103858824 -0.821858866352941 -0.821413316847059 -0.820734773835294 -0.810324927990588 -0.813395731036471 -0.811483731983529 -0.810882296962353 -0.81133442166 -0.812539589282353 -0.778443623332941 -0.782962309107059 -0.779041499285882 -0.780902382138824 -0.805514233144706 -0.795717527983529 -0.781498533113294 -0.788324584142353 -0.794077294651765 -0.797844742314118 -0.797894655618824 -0.797142143152941 -0.795476489342353 -0.798765262194118 -0.784811672141176 -0.795571445369412 -0.815575461467 -0.795592198523529 -0.794164912217647 -0.79459239816 -0.791198869929412 -0.790907834429412 -0.821740590605882 -0.847085727142353 -0.792406851738824 -0.794618176023529 -0.797413268892941 -0.795646720155176 -0.783842378430574 -0.78279753474 -0.792410418174118 -0.818155027735294 -0.81247720142 -0.820990483383529 -0.813983264245882 -0.795035647729412 -0.794279102158824 -0.79359373878 -0.787137413087059 -0.778180679756471 -0.792659777388235 -0.793515798871765 -0.789078175205882 -0.772006922555294 -0.776626897070588 -0.789097813474118
"21" "STANDING" -0.779195415416854 -0.791206292133708 -0.801920588709045 -0.798429072403371 -0.796373617660674 -0.79524982188764 -0.799772616068539 -0.807521712682022 -0.810060658148315 -0.80725253431236 -0.804355186733708 -0.792852649183146 -0.780268855010112 -0.781665233640449 -0.810284583101124 -0.794813693861798 -0.784449782729214 -0.782189597538202 -0.799006852687416 -0.7903392085 -0.799162840217978 -0.79026788898427 -0.783196992597753 -0.77911078108764 -0.774769959850562 -0.792739903319101 -0.787798833569888 -0.787984918679775 -0.808025603078652 -0.793968005617978 -0.783352201876405 -0.786595011705618 -0.777942182450562 -0.776620197934832 -0.797839211655056 -0.795588606248315 -0.806500856700562 -0.819092143567416 -0.811482211494382 -0.80019522405618 -0.795038619325843 -0.791232812891011 -0.790901212826966 -0.805248681830337 -0.799691644990225 -0.796837679449438 -0.79257553241382 -0.791347954651685 -0.798055072997753 -0.799970355157303 -0.785036369893258 -0.781550088505618 -0.79072260721573 -0.799992560785393 -0.811737783984607 -0.820704175151461 -0.815095784973034 -0.808507782804494 -0.808184041821348 -0.800987767609101 -0.783032589265168 -0.78121803544382 -0.781079310448315 -0.800284068796629 -0.800464813437079 -0.810315128995506
"21" "WALKING" -0.270101508903846 -0.298733258673077 -0.303290970692308 -0.295211844365385 -0.273318754626923 -0.266945247134615 -0.282409170478846 -0.263521472688462 -0.250236844644231 -0.268732083907692 -0.263753350119231 -0.265198214865385 -0.287413845478846 -0.263468690288462 -0.273535454230769 -0.299487579917308 -0.281308919623077 -0.281842881961538 -0.287466968903846 -0.279105289934615 -0.250647574365385 -0.248287462119231 -0.276588098325 -0.253251781403846 -0.248978096747942 -0.256771114884615 -0.295859612576923 -0.297153043963462 -0.262391167469231 -0.302446307334615 -0.2618671092 -0.230694580255769 -0.253728202615385 -0.261798632236538 -0.316526519326923 -0.314229456326923 -0.286436663015962 -0.274975774230769 -0.255612365096154 -0.264132157270577 -0.249356006194231 -0.261150683980769 -0.268012887148077 -0.236182334653846 -0.279567325548077 -0.279717287328846 -0.288926048 -0.305375531182692 -0.317563072288462 -0.325067913365385 -0.283177183801923 -0.276878875788462 -0.243504967513462 -0.255739206578846 -0.242567199961538 -0.254523557079038 -0.270448072726923 -0.280505323019231 -0.330347886159615 -0.288296160253846 -0.281981806508846 -0.267163723909615 -0.266658973269231 -0.302394227644231 -0.294467602207692 -0.261782043269231
"21" "WALKING_DOWNSTAIRS" -0.192977709266667 -0.187522885331111 -0.129210719917778 -0.140815790328889 -0.179204759897778 -0.151432599068889 -0.184795196435556 -0.150595461351111 -0.19991403046 -0.1299106804 -0.184988277231111 -0.211588100533333 -0.205620212835556 -0.195018842511111 -0.113205431548889 -0.14714993112 -0.137561495755556 -0.131776087755556 -0.126555086246667 -0.138705247202222 -0.158555082084667 -0.203929790346667 -0.192658706444444 -0.178585665286667 -0.180541678577778 -0.193404191534667 -0.187160660133333 -0.180809917511111 -0.200399307613333 -0.242688348616444 -0.275900744733333 -0.279907778355556 -0.270703493037778 -0.253352514044444 -0.0750451117622222 -0.106708919977778 -0.113964938103333 -0.137002147175556 -0.10602281314 -0.05805810302 -0.0675547403555556 -0.0631108993422222 -0.190382239411111 -0.239181868364444 -0.133529106862222 -0.121045585866667 -0.138242466973333 -0.108037581513333 -0.0893816097111111 -0.0783208193022222 -0.184881201011111 -0.206463182933333 -0.302364371711111 -0.289526051873333 -0.272435480733333 -0.249370086466667 -0.165789145006667 -0.165523160051111 -0.122931954266667 -0.173371418177778 -0.0789383992933333 -0.116701684606667 -0.156291698666667 -0.1801846972 -0.166952048191111 -0.194259210922222
